17	./.config/libreoffice/4/user/pack/database
26	./.config/libreoffice/4/user/pack
1104	./.config/libreoffice/4/user
1104	./.config/libreoffice/4
1104	./.config/libreoffice
22	./.config/codeblocks
1	./.config/gtk-2.0
1282	./.config
0	./Pulpit
183	./Pobrane
15	./Szablony
0	./Publiczny
7	./Dokumenty/Projekt5/obj/Debug
7	./Dokumenty/Projekt5/obj
11	./Dokumenty/Projekt5/bin/Debug
11	./Dokumenty/Projekt5/bin
21	./Dokumenty/Projekt5
21	./Dokumenty
0	./Muzyka
0	./Obrazy
0	./Wideo
1	./.local/share/keyrings
33	./.local/share/gvfs-metadata
0	./.local/share/nano
0	./.local/share/codeblocks/plugins
0	./.local/share/codeblocks/scripts
0	./.local/share/codeblocks
43	./.local/share
43	./.local
0	./.mozilla/firefox/Crash Reports/events
1	./.mozilla/firefox/Crash Reports
0	./.mozilla/firefox/Pending Pings
0	./.mozilla/firefox/yb63rufh.default/minidumps
0	./.mozilla/firefox/yb63rufh.default/crashes/events
1	./.mozilla/firefox/yb63rufh.default/crashes
0	./.mozilla/firefox/yb63rufh.default/extensions
0	./.mozilla/firefox/yb63rufh.default/gmp/Linux_x86_64-gcc3
0	./.mozilla/firefox/yb63rufh.default/gmp
0	./.mozilla/firefox/yb63rufh.default/saved-telemetry-pings
2	./.mozilla/firefox/yb63rufh.default/bookmarkbackups
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/1451318868ntouromlalnodry--epcr.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/2918063365piupsah.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/284131803msatinne%m2iFrfeopcxu.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/1657114595AmcateirvtiSty.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/911854228msaeiinr%a2nFoliatncg.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/3561288849sdhlie.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/1563863681mnaoiint%a2cFisfiitse.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/3345959086bslnoocdkdlaiFs2t%s.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/4219953499msafienr%p2-Ftreokc.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/1059394878bslnoicgkullipsFt2s%.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/1120544067mganiind%r2aFoobn.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/4187298971mraficnF%2.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/4184564211msaliend%o2mF-preerds.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/727688008bsleotcakcliifsittsr%.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/1039479565meapiinc%e2rF-preerds.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/1397314265mpaoitny%p2pFit.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/549939322msaeihnc%a2eFrfbx-mro.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/3899588440psinninpiFn2g%.files
0	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb/1725441852bxlfogcFk2l%isst.files
3168	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome/idb
3169	./.mozilla/firefox/yb63rufh.default/storage/permanent/chrome
3169	./.mozilla/firefox/yb63rufh.default/storage/permanent
0	./.mozilla/firefox/yb63rufh.default/storage/default/about+newtab/idb/3312185054sbndi_pspte.files/journals
2947	./.mozilla/firefox/yb63rufh.default/storage/default/about+newtab/idb/3312185054sbndi_pspte.files
2995	./.mozilla/firefox/yb63rufh.default/storage/default/about+newtab/idb
2996	./.mozilla/firefox/yb63rufh.default/storage/default/about+newtab
0	./.mozilla/firefox/yb63rufh.default/storage/default/about+home/idb/3312185054sbndi_pspte.files/journals
2947	./.mozilla/firefox/yb63rufh.default/storage/default/about+home/idb/3312185054sbndi_pspte.files
2995	./.mozilla/firefox/yb63rufh.default/storage/default/about+home/idb
2996	./.mozilla/firefox/yb63rufh.default/storage/default/about+home
0	./.mozilla/firefox/yb63rufh.default/storage/default/https+++www.google.com/idb/548905059db.files
48	./.mozilla/firefox/yb63rufh.default/storage/default/https+++www.google.com/idb
49	./.mozilla/firefox/yb63rufh.default/storage/default/https+++www.google.com
6041	./.mozilla/firefox/yb63rufh.default/storage/default
0	./.mozilla/firefox/yb63rufh.default/storage/temporary
9210	./.mozilla/firefox/yb63rufh.default/storage
55	./.mozilla/firefox/yb63rufh.default/sessionstore-backups
176	./.mozilla/firefox/yb63rufh.default/datareporting/archived/2018-10
68	./.mozilla/firefox/yb63rufh.default/datareporting/archived/2018-11
244	./.mozilla/firefox/yb63rufh.default/datareporting/archived
265	./.mozilla/firefox/yb63rufh.default/datareporting
49	./.mozilla/firefox/yb63rufh.default/features/{cb891f21-c64d-451a-867c-49f9ae93bdc2}
49	./.mozilla/firefox/yb63rufh.default/features/{aaf07284-330a-403e-8b76-0a73443e77c4}
98	./.mozilla/firefox/yb63rufh.default/features
1375	./.mozilla/firefox/yb63rufh.default/gmp-gmpopenh264/1.7.1
1375	./.mozilla/firefox/yb63rufh.default/gmp-gmpopenh264
0	./.mozilla/firefox/yb63rufh.default/browser-extension-data/fxmonitor@mozilla.org
0	./.mozilla/firefox/yb63rufh.default/browser-extension-data
23570	./.mozilla/firefox/yb63rufh.default
23572	./.mozilla/firefox
0	./.mozilla/systemextensionsdev
0	./.mozilla/extensions
23572	./.mozilla
0	./temp/studia/zadania/wykodane
0	./temp/studia/zadania/niewykonane
0	./temp/studia/zadania
0	./temp/studia
0	./temp/zajecia/lab/programowanie
0	./temp/zajecia/lab/srodowisko
0	./temp/zajecia/lab
0	./temp/zajecia/inne
0	./temp/zajecia/wyklady
0	./temp/zajecia
0	./temp
154	./.thumbnails/normal
154	./.thumbnails
1	./.oracle_jre_usage
1	./notatki
18	./wp/lab1
18	./wp
0	./.emacs.d/auto-save-list
0	./.emacs.d
7	./zadania/Projekt1/obj/Debug
7	./zadania/Projekt1/obj
11	./zadania/Projekt1/bin/Debug
11	./zadania/Projekt1/bin
20	./zadania/Projekt1
7	./zadania/Projekt2/obj/Debug
7	./zadania/Projekt2/obj
11	./zadania/Projekt2/bin/Debug
11	./zadania/Projekt2/bin
21	./zadania/Projekt2
7	./zadania/Projekt3/obj/Debug
7	./zadania/Projekt3/obj
11	./zadania/Projekt3/bin/Debug
11	./zadania/Projekt3/bin
20	./zadania/Projekt3
7	./zadania/Projekt4/obj/Debug
7	./zadania/Projekt4/obj
11	./zadania/Projekt4/bin/Debug
11	./zadania/Projekt4/bin
21	./zadania/Projekt4
345	./zadania
2	./.spamassassin
37	./lab4
0	./skrypty/x
0	./skrypty/pią,
0	./skrypty/9
0	./skrypty/lis
0	./skrypty/CET
0	./skrypty/2018,
0	./skrypty/11:38:13
0	./skrypty/pią, 9 lis 2018, 11:39:26 CET
0	./skrypty/pią, 9 lis 2018, 11:44:22 CET
0	./skrypty/pią, 9 lis 2018, 11:44:40 CET
10	./skrypty
25835	.
